index,qubits,sys_noisy,sys_ideal,ideal,noisy
418,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.36149999499320984, 0.5049999952316284, 0.49274998903274536, 0.4492500126361847, 0.5189999938011169, 0.6302499771118164]","[0.0, 0.0, 0.330078125, 0.505859375, 0.458984375, 0.5009765625, 0.50390625, 0.4638671875]"
419,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.3765000104904175, 0.4724999964237213, 0.550000011920929, 0.4997499883174896, 0.46149998903274536, 0.5174999833106995]","[0.0, 0.0, 0.50390625, 0.5400390625, 0.4912109375, 0.4609375, 0.513671875, 0.5]"
420,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.3804999887943268, 0.38600000739097595, 0.4737499952316284, 0.4722500145435333, 0.5705000162124634, 0.6197500228881836]","[0.0, 0.0, 0.4326171875, 0.48046875, 0.5234375, 0.38671875, 0.48828125, 0.37109375]"
421,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.6207500100135803, 0.5447499752044678, 0.47874999046325684, 0.518750011920929, 0.40625, 0.4620000123977661]","[0.0, 0.0, 0.513671875, 0.517578125, 0.5, 0.486328125, 0.4853515625, 0.5400390625]"
422,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5450000166893005, 0.4729999899864197, 0.45249998569488525, 0.5009999871253967, 0.45625001192092896, 0.46875]","[0.0, 0.0, 0.486328125, 0.4775390625, 0.5009765625, 0.4921875, 0.5283203125, 0.490234375]"
423,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.39800000190734863, 0.4964999854564667, 0.5582500100135803, 0.45649999380111694, 0.4857499897480011, 0.4975000023841858]","[0.0, 0.0, 0.5087890625, 0.4560546875, 0.4951171875, 0.4501953125, 0.478515625, 0.49609375]"
424,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.6460000276565552, 0.43924999237060547, 0.5127500295639038, 0.46825000643730164, 0.47975000739097595, 0.5090000033378601]","[0.0, 0.0, 0.4765625, 0.4677734375, 0.50390625, 0.4853515625, 0.4951171875, 0.4736328125]"
425,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5975000262260437, 0.5307499766349792, 0.5400000214576721, 0.5929999947547913, 0.47725000977516174, 0.49300000071525574]","[0.0, 0.0, 0.50390625, 0.5322265625, 0.509765625, 0.359375, 0.4921875, 0.51953125]"
426,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.8522499799728394, 0.8245000243186951, 0.0, 0.0, 0.8245000243186951, 0.0]","[0.0, 0.0, 0.830078125, 0.7490234375, 0.53125, 0.3408203125, 0.51171875, 0.0048828125]"
427,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5619999766349792, 0.6000000238418579, 0.492249995470047, 0.3605000078678131, 0.4897499978542328, 0.460750013589859]","[0.0, 0.0, 0.4853515625, 0.552734375, 0.521484375, 0.4189453125, 0.4833984375, 0.4267578125]"
428,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.5034999847412109, 0.07450000196695328, 0.9304999709129333, 0.2590000033378601, 0.0]","[0.0, 0.0, 0.486328125, 0.4853515625, 0.4755859375, 0.37109375, 0.14453125, 0.24609375]"
429,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.4932500123977661, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.017578125, 0.5185546875, 0.03515625, 0.4306640625, 0.5, 0.0078125]"
430,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.43299999833106995, 0.6447499990463257, 0.45350000262260437, 0.45399999618530273, 0.656499981880188, 0.37275001406669617]","[0.0, 0.0, 0.5126953125, 0.4482421875, 0.4892578125, 0.48828125, 0.5234375, 0.3779296875]"
431,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5199999809265137, 0.45875000953674316, 0.5529999732971191, 0.5842499732971191, 0.5839999914169312, 0.4034999907016754]","[0.0, 0.0, 0.490234375, 0.4912109375, 0.470703125, 0.326171875, 0.494140625, 0.4990234375]"
432,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0302734375, 0.0146484375, 0.033203125, 0.013671875, 0.0068359375, 0.0048828125]"
433,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5605000257492065, 0.6894999742507935, 0.5012500286102295, 0.0, 0.6597499847412109, 0.5695000290870667]","[0.0, 0.0, 0.55078125, 0.685546875, 0.513671875, 0.015625, 0.6708984375, 0.568359375]"
434,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5055000185966492, 0.4869999885559082, 0.5080000162124634, 0.5895000100135803, 0.5322499871253967, 0.5507500171661377]","[0.0, 0.0, 0.4833984375, 0.517578125, 0.5048828125, 0.5224609375, 0.4951171875, 0.5078125]"
435,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.4632500112056732, 0.1574999988079071, 0.5404999852180481, 0.13850000500679016, 0.11924999952316284, 0.24400000274181366]","[0.0, 0.0, 0.3681640625, 0.158203125, 0.4619140625, 0.171875, 0.4970703125, 0.2744140625]"
436,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5440000295639038, 0.3462499976158142, 0.5669999718666077, 0.4519999921321869, 0.5117499828338623, 0.22325000166893005]","[0.0, 0.0, 0.4892578125, 0.4345703125, 0.48046875, 0.3349609375, 0.51171875, 0.171875]"
437,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5440000295639038, 0.4925000071525574, 0.36250001192092896, 0.8527500033378601, 0.7944999933242798, 0.4347499907016754]","[0.0, 0.0, 0.5126953125, 0.4892578125, 0.4794921875, 0.3369140625, 0.53125, 0.517578125]"
438,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.6600000262260437, 0.0, 0.7087500095367432, 0.390749990940094, 1.0]","[0.0, 0.0, 0.029296875, 0.638671875, 0.4921875, 0.3603515625, 0.4921875, 0.9931640625]"
439,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.6710000038146973, 0.6639999747276306, 0.6322500109672546, 0.7250000238418579, 0.34275001287460327, 0.7630000114440918]","[0.0, 0.0, 0.732421875, 0.5625, 0.5185546875, 0.59765625, 0.5009765625, 0.7685546875]"
440,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.7632499933242798, 0.5637500286102295, 0.40549999475479126, 0.44975000619888306, 0.44975000619888306, 0.7770000100135803]","[0.0, 0.0, 0.7705078125, 0.576171875, 0.42578125, 0.4638671875, 0.4599609375, 0.7763671875]"
441,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5239999890327454, 0.43024998903274536, 0.5830000042915344, 0.5669999718666077, 0.3824999928474426, 0.4827499985694885]","[0.0, 0.0, 0.484375, 0.50390625, 0.4970703125, 0.6572265625, 0.513671875, 0.4677734375]"
442,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.7377499938011169, 0.2685000002384186, 0.3174999952316284, 0.684249997138977, 0.23000000417232513, 0.5385000109672546]","[0.0, 0.0, 0.52734375, 0.458984375, 0.51953125, 0.5185546875, 0.5146484375, 0.654296875]"
443,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.36399999260902405, 0.4897499978542328, 0.9244999885559082, 0.2029999941587448, 0.7419999837875366, 0.2202499955892563]","[0.0, 0.0, 0.3818359375, 0.4580078125, 0.900390625, 0.5341796875, 0.4892578125, 0.224609375]"
444,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.7427499890327454, 0.6464999914169312, 0.5274999737739563, 0.5827500224113464, 0.515749990940094, 0.36274999380111694]","[0.0, 0.0, 0.734375, 0.5869140625, 0.5234375, 0.33984375, 0.4716796875, 0.34375]"
445,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.4909999966621399, 0.4467499852180481, 0.43149998784065247, 0.48524999618530273, 0.5580000281333923, 0.5292500257492065]","[0.0, 0.0, 0.4716796875, 0.49609375, 0.5107421875, 0.3544921875, 0.5009765625, 0.5048828125]"
446,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.35475000739097595, 0.6340000033378601, 0.5205000042915344, 0.5625, 0.382999986410141, 0.48225000500679016]","[0.0, 0.0, 0.4990234375, 0.4833984375, 0.47265625, 0.5048828125, 0.515625, 0.4921875]"
447,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.534500002861023, 0.4404999911785126, 0.3700000047683716, 0.6825000047683716, 0.5267500281333923, 0.43674999475479126]","[0.0, 0.0, 0.4814453125, 0.4658203125, 0.51953125, 0.3154296875, 0.5048828125, 0.5029296875]"
448,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.47975000739097595, 0.4087499976158142, 0.5427500009536743, 0.265749990940094, 0.49424999952316284, 0.49399998784065247]","[0.0, 0.0, 0.4736328125, 0.4462890625, 0.4833984375, 0.5087890625, 0.546875, 0.490234375]"
449,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.4259999990463257, 0.40825000405311584, 0.46974998712539673, 0.5257499814033508, 0.45225000381469727, 0.39399999380111694]","[0.0, 0.0, 0.4921875, 0.48046875, 0.4833984375, 0.38671875, 0.4873046875, 0.48828125]"
450,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.8410000205039978, 0.3700000047683716, 0.4962500035762787, 0.44075000286102295, 0.9917500019073486, 0.5519999861717224]","[0.0, 0.0, 0.5048828125, 0.4814453125, 0.47265625, 0.4775390625, 0.6513671875, 0.5341796875]"
451,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.46274998784065247, 0.5164999961853027, 0.621749997138977, 0.44574999809265137, 0.44749999046325684, 0.4519999921321869]","[0.0, 0.0, 0.494140625, 0.5078125, 0.5, 0.5126953125, 0.4619140625, 0.4697265625]"
452,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5867499709129333, 0.5057500004768372, 0.5407500267028809, 0.6830000281333923, 0.6035000085830688, 0.3617500066757202]","[0.0, 0.0, 0.4755859375, 0.587890625, 0.5, 0.677734375, 0.626953125, 0.41015625]"
453,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.3422499895095825, 0.4232499897480011, 0.4622499942779541, 0.4830000102519989, 0.5137500166893005, 0.6567500233650208]","[0.0, 0.0, 0.51171875, 0.4638671875, 0.4599609375, 0.5009765625, 0.4951171875, 0.5205078125]"
454,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.4345000088214874, 0.44574999809265137, 0.5490000247955322, 0.5099999904632568, 0.39899998903274536, 0.546999990940094]","[0.0, 0.0, 0.501953125, 0.4912109375, 0.4853515625, 0.3447265625, 0.5185546875, 0.4873046875]"
455,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.42100000381469727, 0.5600000023841858, 0.534250020980835, 0.47049999237060547, 0.44350001215934753, 0.5397499799728394]","[0.0, 0.0, 0.4697265625, 0.490234375, 0.4794921875, 0.5185546875, 0.5, 0.486328125]"
456,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5174999833106995, 1.0, 0.0, 0.5059999823570251, 0.3892500102519989, 0.484499990940094]","[0.0, 0.0, 0.4677734375, 0.9775390625, 0.0283203125, 0.521484375, 0.3916015625, 0.5048828125]"
457,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.48899999260902405, 0.3957499861717224, 0.550000011920929, 0.5070000290870667, 0.4325000047683716, 0.4819999933242798]","[0.0, 0.0, 0.470703125, 0.46875, 0.5087890625, 0.5048828125, 0.5263671875, 0.5322265625]"
458,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5302500128746033, 0.4869999885559082, 0.4637500047683716, 0.6679999828338623, 0.45399999618530273, 0.49274998903274536]","[0.0, 0.0, 0.5185546875, 0.48046875, 0.494140625, 0.4931640625, 0.5185546875, 0.5166015625]"
459,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 1.0, 0.49799999594688416, 0.6967499852180481, 0.03700000047683716, 0.4987500011920929]","[0.0, 0.0, 0.501953125, 0.96484375, 0.5234375, 0.3525390625, 0.5107421875, 0.5263671875]"
460,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 1.0, 0.8577499985694885, 0.3889999985694885, 0.5272499918937683, 0.6557499766349792, 0.3477500081062317]","[0.0, 0.0, 0.9453125, 0.4853515625, 0.4931640625, 0.318359375, 0.5078125, 0.44921875]"
461,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5235000252723694, 0.40674999356269836, 0.41324999928474426, 0.5147500038146973, 0.2685000002384186, 0.48500001430511475]","[0.0, 0.0, 0.486328125, 0.513671875, 0.4970703125, 0.4970703125, 0.521484375, 0.515625]"
462,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5329999923706055, 0.4909999966621399, 0.5177500247955322, 0.4542500078678131, 0.5044999718666077, 0.5460000038146973]","[0.0, 0.0, 0.505859375, 0.521484375, 0.498046875, 0.5283203125, 0.4794921875, 0.5009765625]"
463,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5544999837875366, 0.4377500116825104, 0.5902500152587891, 0.4580000042915344, 0.49900001287460327, 0.4377500116825104]","[0.0, 0.0, 0.4951171875, 0.5146484375, 0.4951171875, 0.4990234375, 0.486328125, 0.5205078125]"
464,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.518750011920929, 0.5274999737739563, 0.0, 0.0, 0.9190000295639038, 0.0]","[0.0, 0.0, 0.4970703125, 0.5361328125, 0.5224609375, 0.3505859375, 0.921875, 0.009765625]"
465,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.4312500059604645, 0.5440000295639038, 0.5272499918937683, 0.534250020980835, 0.5559999942779541, 0.5715000033378601]","[0.0, 0.0, 0.5107421875, 0.490234375, 0.5009765625, 0.5283203125, 0.5126953125, 0.494140625]"
466,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.512499988079071, 0.5, 0.5027499794960022, 0.5037500262260437, 0.44699999690055847, 0.5052499771118164]","[0.0, 0.0, 0.4892578125, 0.509765625, 0.4970703125, 0.326171875, 0.4892578125, 0.4921875]"
467,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.44475001096725464, 0.5230000019073486, 0.476500004529953, 0.5460000038146973, 0.46149998903274536, 0.5440000295639038]","[0.0, 0.0, 0.4931640625, 0.5185546875, 0.505859375, 0.4912109375, 0.5029296875, 0.4990234375]"
468,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.4320000112056732, 0.6207500100135803, 0.32199999690055847, 0.40525001287460327, 0.4137499928474426, 0.47099998593330383]","[0.0, 0.0, 0.5244140625, 0.509765625, 0.490234375, 0.3505859375, 0.482421875, 0.5185546875]"
469,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.43549999594688416, 0.4337500035762787, 0.3540000021457672, 0.5037500262260437, 0.4189999997615814, 0.48625001311302185]","[0.0, 0.0, 0.4560546875, 0.53515625, 0.3466796875, 0.509765625, 0.4296875, 0.48046875]"
470,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.565500020980835, 0.7862499952316284, 0.5220000147819519, 0.8697500228881836, 0.5102499723434448, 0.44975000619888306]","[0.0, 0.0, 0.5, 0.7890625, 0.515625, 0.349609375, 0.4912109375, 0.1787109375]"
471,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.6287500262260437, 0.4964999854564667, 0.4932500123977661, 0.6017500162124634, 0.6112499833106995, 0.590499997138977]","[0.0, 0.0, 0.6435546875, 0.5146484375, 0.478515625, 0.455078125, 0.494140625, 0.6630859375]"
472,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.4647499918937683, 0.43525001406669617, 0.5404999852180481, 0.5567499995231628, 0.518750011920929, 0.4567500054836273]","[0.0, 0.0, 0.4970703125, 0.515625, 0.5029296875, 0.3603515625, 0.4931640625, 0.4833984375]"
473,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.49825000762939453, 0.5755000114440918, 0.5485000014305115, 0.4059999883174896, 0.5567499995231628, 0.5979999899864197]","[0.0, 0.0, 0.513671875, 0.5615234375, 0.4375, 0.52734375, 0.490234375, 0.5029296875]"
474,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.6449999809265137, 0.5339999794960022, 0.5705000162124634, 0.4207499921321869, 0.5042499899864197, 0.5427500009536743]","[0.0, 0.0, 0.50390625, 0.638671875, 0.49609375, 0.34375, 0.53515625, 0.515625]"
475,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.534500002861023, 0.5559999942779541, 0.5665000081062317, 0.4762499928474426, 0.5192499756813049, 0.4309999942779541]","[0.0, 0.0, 0.5166015625, 0.49609375, 0.486328125, 0.3134765625, 0.4970703125, 0.4931640625]"
476,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5105000138282776, 0.22450000047683716, 0.22175000607967377, 0.8887500166893005, 0.008999999612569809, 0.9359999895095825]","[0.0, 0.0, 0.515625, 0.234375, 0.546875, 0.59375, 0.0146484375, 0.93359375]"
477,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.000750000006519258, 0.6244999766349792, 0.032249998301267624, 0.6977499723434448, 0.41574999690055847, 0.09425000101327896]","[0.0, 0.0, 0.3359375, 0.5419921875, 0.4990234375, 0.3623046875, 0.421875, 0.095703125]"
478,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.4712499976158142, 0.5540000200271606, 0.5044999718666077, 0.5127500295639038, 0.4424999952316284, 0.39649999141693115]","[0.0, 0.0, 0.521484375, 0.5078125, 0.494140625, 0.5146484375, 0.521484375, 0.494140625]"
479,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5232499837875366, 0.40525001287460327, 0.5084999799728394, 0.35074999928474426, 0.5659999847412109, 0.4517500102519989]","[0.0, 0.0, 0.3759765625, 0.5068359375, 0.5068359375, 0.4892578125, 0.5126953125, 0.498046875]"
480,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.6712499856948853, 0.5952500104904175, 0.057500001043081284, 0.8100000023841858, 0.48500001430511475, 0.4192500114440918]","[0.0, 0.0, 0.5068359375, 0.400390625, 0.45703125, 0.4345703125, 0.50390625, 0.4326171875]"
481,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.6162499785423279, 0.4505000114440918, 0.47749999165534973, 0.16975000500679016, 0.3867500126361847, 0.5022500157356262]","[0.0, 0.0, 0.63671875, 0.5380859375, 0.486328125, 0.5322265625, 0.4970703125, 0.5087890625]"
482,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5065000057220459, 0.9637500047683716, 0.512499988079071, 0.4544999897480011, 0.49924999475479126, 0.4907500147819519]","[0.0, 0.0, 0.494140625, 0.9384765625, 0.470703125, 0.3408203125, 0.4892578125, 0.4384765625]"
483,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.515500009059906, 0.35899999737739563, 0.44225001335144043, 0.5387499928474426, 0.5412499904632568, 0.47874999046325684]","[0.0, 0.0, 0.4990234375, 0.4951171875, 0.4814453125, 0.4990234375, 0.4814453125, 0.49609375]"
484,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.8417500257492065, 0.7192500233650208, 0.4465000033378601, 0.4712499976158142, 0.49300000071525574, 0.25049999356269836]","[0.0, 0.0, 0.8203125, 0.7041015625, 0.4423828125, 0.501953125, 0.5302734375, 0.251953125]"
485,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.029296875, 0.01953125, 0.478515625, 0.359375, 0.009765625, 0.00390625]"
486,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.6115000247955322, 0.5202500224113464, 0.29750001430511475, 0.36399999260902405, 0.5214999914169312, 0.4634999930858612]","[0.0, 0.0, 0.5009765625, 0.49609375, 0.4921875, 0.34765625, 0.515625, 0.5244140625]"
487,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5042499899864197, 0.6137499809265137, 0.652999997138977, 0.4754999876022339, 0.6445000171661377, 0.49175000190734863]","[0.0, 0.0, 0.4541015625, 0.576171875, 0.5048828125, 0.46484375, 0.46484375, 0.498046875]"
488,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.29750001430511475, 0.5912500023841858, 0.0, 0.0, 0.0, 0.5077499747276306]","[0.0, 0.0, 0.3310546875, 0.5986328125, 0.4873046875, 0.3427734375, 0.0078125, 0.50390625]"
489,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.48374998569488525, 0.5447499752044678, 0.5642499923706055, 0.40625, 0.5372499823570251, 0.5262500047683716]","[0.0, 0.0, 0.5078125, 0.49609375, 0.509765625, 0.35546875, 0.4833984375, 0.4658203125]"
490,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.48124998807907104, 0.48374998569488525, 0.48225000500679016, 0.4860000014305115, 0.31450000405311584, 0.4972499907016754]","[0.0, 0.0, 0.5029296875, 0.4931640625, 0.4873046875, 0.4775390625, 0.498046875, 0.5]"
491,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.029296875, 0.0224609375, 0.0224609375, 0.0185546875, 0.0078125, 0.009765625]"
492,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.9897500276565552, 0.5022500157356262, 0.972000002861023, 1.0, 0.4154999852180481, 0.8657500147819519]","[0.0, 0.0, 0.9150390625, 0.5234375, 0.9423828125, 0.6552734375, 0.501953125, 0.8515625]"
493,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0390625, 0.025390625, 0.046875, 0.017578125, 0.0048828125, 0.0068359375]"
494,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.49274998903274536, 0.8694999814033508, 0.9772499799728394, 0.0]","[0.0, 0.0, 0.0380859375, 0.03515625, 0.5185546875, 0.8779296875, 0.962890625, 0.005859375]"
495,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.7747499942779541, 0.025499999523162842, 0.0, 0.9884999990463257, 0.00774999987334013, 0.7007499933242798]","[0.0, 0.0, 0.7744140625, 0.0458984375, 0.4892578125, 0.501953125, 0.017578125, 0.6865234375]"
496,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5705000162124634, 0.5422499775886536, 0.48350000381469727, 0.5972499847412109, 0.4350000023841858, 0.546750009059906]","[0.0, 0.0, 0.5166015625, 0.517578125, 0.486328125, 0.5107421875, 0.4951171875, 0.49609375]"
497,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.033203125, 0.025390625, 0.5390625, 0.3251953125, 0.005859375, 0.0068359375]"
498,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5095000267028809, 0.5109999775886536, 0.49775001406669617, 0.6007500290870667, 0.5055000185966492, 0.515250027179718]","[0.0, 0.0, 0.5556640625, 0.5283203125, 0.484375, 0.51953125, 0.498046875, 0.513671875]"
499,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.6497499942779541, 0.01075000036507845, 0.6054999828338623, 0.0702499970793724, 0.2952499985694885, 0.2787500023841858]","[0.0, 0.0, 0.591796875, 0.0341796875, 0.4970703125, 0.6962890625, 0.4853515625, 0.3505859375]"
500,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5789999961853027, 0.4907500147819519, 0.39750000834465027, 0.4777500033378601, 0.6702499985694885, 0.47725000977516174]","[0.0, 0.0, 0.591796875, 0.46484375, 0.4931640625, 0.482421875, 0.7041015625, 0.4658203125]"
501,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.49424999952316284, 0.7382500171661377, 0.492000013589859, 0.4925000071525574, 0.4112499952316284]","[0.0, 0.0, 0.046875, 0.501953125, 0.486328125, 0.3173828125, 0.5078125, 0.416015625]"
502,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.4182499945163727, 0.5652499794960022, 0.578499972820282, 0.4684999883174896, 0.5615000128746033, 0.4724999964237213]","[0.0, 0.0, 0.4384765625, 0.5048828125, 0.5263671875, 0.484375, 0.51171875, 0.5146484375]"
503,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5067499876022339, 0.46799999475479126, 0.45875000953674316, 0.4957500100135803, 0.5177500247955322, 0.40674999356269836]","[0.0, 0.0, 0.5478515625, 0.46875, 0.478515625, 0.5419921875, 0.5263671875, 0.4208984375]"
504,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.4805000126361847, 0.5425000190734863, 0.2852500081062317, 0.5695000290870667, 0.5389999747276306, 0.4987500011920929]","[0.0, 0.0, 0.4775390625, 0.4814453125, 0.494140625, 0.3515625, 0.5, 0.48828125]"
505,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0380859375, 0.01171875, 0.0458984375, 0.3427734375, 0.490234375, 0.001953125]"
506,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.7620000243186951, 0.5239999890327454, 0.5544999837875366, 0.640500009059906, 0.4972499907016754, 0.31949999928474426]","[0.0, 0.0, 0.7314453125, 0.4951171875, 0.5029296875, 0.3388671875, 0.4990234375, 0.5107421875]"
507,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0400390625, 0.0234375, 0.0283203125, 0.0166015625, 0.0068359375, 0.009765625]"
508,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0390625, 0.0234375, 0.0302734375, 0.013671875, 0.005859375, 0.01171875]"
509,6,ibmq_kolkata,ibmq_qasm_simulator,"[0.0, 0.0, 0.5070000290870667, 0.6974999904632568, 0.6602500081062317, 0.531499981880188, 0.6122499704360962, 0.6779999732971191]","[0.0, 0.0, 0.5146484375, 0.6787109375, 0.49609375, 0.3310546875, 0.623046875, 0.6728515625]"
